order_id,order_date,quantity,category,status
106392,2025-05-04,1,Сборные букеты,completed
106393,2025-05-04,1,Розы,completed
106394,2025-05-04,1,Тюльпаны,completed
106395,2025-05-04,1,Сборные букеты,completed
106396,2025-05-04,1,Розы,completed
106397,2025-05-04,2,Розы,completed
106398,2025-05-04,1,Тюльпаны,completed
106399,2025-05-04,2,Композиции,pending
106400,2025-05-05,2,Пионы,completed
106401,2025-05-05,1,Сборные букеты,pending
106402,2025-05-05,1,Хризантемы,completed
106403,2025-05-05,2,Сборные букеты,completed
106404,2025-05-05,1,Сборные букеты,completed
106405,2025-05-05,1,Сборные букеты,completed
106406,2025-05-05,1,Хризантемы,completed
106407,2025-05-05,1,Хризантемы,completed
106408,2025-05-05,1,Пионы,completed
106409,2025-05-05,1,Тюльпаны,completed
106410,2025-05-05,1,Пионы,completed
106411,2025-05-05,2,Розы,completed
106412,2025-05-05,1,Сборные букеты,completed
106413,2025-05-06,2,Композиции,completed
106414,2025-05-06,1,Композиции,completed
106415,2025-05-06,1,Тюльпаны,completed
106416,2025-05-06,1,Сборные букеты,completed
106417,2025-05-06,1,Сборные букеты,completed
106418,2025-05-06,2,Композиции,completed
106419,2025-05-06,1,Розы,completed
106420,2025-05-06,1,Розы,completed
106421,2025-05-06,2,Композиции,completed
106422,2025-05-07,1,Сборные букеты,pending
106423,2025-05-07,1,Пионы,completed
106424,2025-05-07,1,Розы,completed
106425,2025-05-07,2,Сборные букеты,pending
106426,2025-05-07,1,Хризантемы,completed
106427,2025-05-07,1,Хризантемы,completed
106428,2025-05-07,1,Композиции,completed
106429,2025-05-07,1,Розы,completed
106430,2025-05-07,1,Сборные букеты,completed
106431,2025-05-07,2,Розы,completed
106432,2025-05-07,1,Сборные букеты,completed
106433,2025-05-08,1,Композиции,completed
106434,2025-05-08,1,Сборные букеты,completed
106435,2025-05-08,2,Пионы,completed
106436,2025-05-08,1,Хризантемы,pending
106437,2025-05-08,2,Композиции,completed
106438,2025-05-08,1,Тюльпаны,completed
106439,2025-05-08,2,Композиции,completed
106440,2025-05-08,1,Пионы,completed
106441,2025-05-08,1,Сборные букеты,completed
106442,2025-05-08,1,Композиции,completed
106443,2025-05-08,2,Тюльпаны,completed
106444,2025-05-08,1,Тюльпаны,completed
106445,2025-05-08,1,Тюльпаны,completed
106446,2025-05-09,1,Розы,completed
106447,2025-05-09,1,Розы,completed
106448,2025-05-09,2,Сборные букеты,completed
106449,2025-05-09,2,Сборные букеты,completed
106450,2025-05-09,1,Композиции,completed
106451,2025-05-09,3,Тюльпаны,completed
106452,2025-05-09,1,Сборные букеты,completed
106453,2025-05-09,1,Композиции,cancelled
106454,2025-05-09,1,Тюльпаны,completed
106455,2025-05-09,2,Розы,completed
106456,2025-05-09,1,Композиции,completed
106457,2025-05-09,1,Пионы,completed
106458,2025-05-09,1,Композиции,completed
106459,2025-05-09,1,Композиции,completed
106460,2025-05-10,2,Композиции,completed
106461,2025-05-10,2,Сборные букеты,completed
106462,2025-05-10,1,Сборные букеты,pending
106463,2025-05-10,1,Пионы,completed
106464,2025-05-10,1,Сборные букеты,completed
106465,2025-05-10,2,Розы,completed
106466,2025-05-10,1,Пионы,completed
106467,2025-05-10,2,Пионы,completed
106468,2025-05-10,1,Розы,completed
106469,2025-05-10,1,Розы,completed
106470,2025-05-11,1,Сборные букеты,completed
106471,2025-05-11,1,Тюльпаны,completed
106472,2025-05-11,2,Розы,completed
106473,2025-05-11,1,Сборные букеты,completed
106474,2025-05-11,2,Сборные букеты,completed
106475,2025-05-11,1,Хризантемы,completed
106476,2025-05-11,2,Тюльпаны,completed
106477,2025-05-11,1,Розы,completed
106478,2025-05-11,1,Пионы,completed
106479,2025-05-11,1,Розы,completed
106480,2025-05-11,3,Композиции,completed
106481,2025-05-11,1,Сборные букеты,completed
106482,2025-05-11,1,Композиции,completed
106483,2025-05-12,1,Пионы,completed
106484,2025-05-12,1,Композиции,pending
106485,2025-05-12,1,Тюльпаны,completed
106486,2025-05-12,1,Розы,pending
106487,2025-05-12,1,Хризантемы,completed
106488,2025-05-12,1,Тюльпаны,completed
106489,2025-05-12,1,Розы,completed
106490,2025-05-12,1,Розы,pending
106491,2025-05-13,2,Тюльпаны,completed
106492,2025-05-13,2,Тюльпаны,completed
106493,2025-05-13,3,Розы,completed
106494,2025-05-13,1,Пионы,completed
106495,2025-05-13,1,Розы,completed
106496,2025-05-13,1,Композиции,completed
106497,2025-05-13,1,Розы,completed
106498,2025-05-13,1,Сборные букеты,completed
106499,2025-05-13,1,Хризантемы,completed
106500,2025-05-13,1,Сборные букеты,completed
106501,2025-05-13,2,Хризантемы,completed
106502,2025-05-13,1,Хризантемы,pending
106503,2025-05-13,1,Розы,completed
106504,2025-05-14,1,Тюльпаны,completed
106505,2025-05-14,2,Сборные букеты,completed
106506,2025-05-14,2,Тюльпаны,completed
106507,2025-05-14,2,Сборные букеты,cancelled
106508,2025-05-14,1,Пионы,completed
106509,2025-05-14,3,Розы,completed
106510,2025-05-14,1,Розы,pending
106511,2025-05-14,1,Розы,completed
106512,2025-05-14,1,Хризантемы,completed
106513,2025-05-15,1,Композиции,completed
106514,2025-05-15,1,Розы,completed
106515,2025-05-15,3,Сборные букеты,completed
106516,2025-05-15,1,Розы,completed
106517,2025-05-15,1,Розы,completed
106518,2025-05-15,1,Пионы,completed
106519,2025-05-15,2,Хризантемы,completed
106520,2025-05-15,1,Розы,completed
106521,2025-05-15,1,Сборные букеты,completed
106522,2025-05-16,2,Розы,completed
106523,2025-05-16,1,Тюльпаны,pending
106524,2025-05-16,1,Пионы,completed
106525,2025-05-16,1,Композиции,completed
106526,2025-05-16,1,Пионы,completed
106527,2025-05-16,2,Розы,completed
106528,2025-05-16,1,Сборные букеты,completed
106529,2025-05-16,2,Хризантемы,completed
106530,2025-05-16,1,Розы,completed
106531,2025-05-16,1,Сборные букеты,completed
106532,2025-05-16,1,Тюльпаны,completed
106533,2025-05-17,1,Розы,completed
106534,2025-05-17,2,Композиции,completed
106535,2025-05-17,2,Сборные букеты,completed
106536,2025-05-17,2,Розы,pending
106537,2025-05-17,1,Розы,completed
106538,2025-05-17,1,Тюльпаны,cancelled
106539,2025-05-17,2,Сборные букеты,pending
106540,2025-05-17,1,Сборные букеты,completed
106541,2025-05-17,2,Тюльпаны,completed
106542,2025-05-17,1,Розы,completed
106543,2025-05-17,2,Композиции,completed
106544,2025-05-17,1,Розы,completed
106545,2025-05-17,1,Розы,completed
106546,2025-05-17,1,Розы,completed
106547,2025-05-17,1,Розы,completed
106548,2025-05-17,1,Розы,completed
106549,2025-05-17,1,Сборные букеты,completed
106550,2025-05-18,1,Композиции,completed
106551,2025-05-18,1,Розы,completed
106552,2025-05-18,1,Хризантемы,completed
106553,2025-05-18,1,Хризантемы,completed
106554,2025-05-18,1,Розы,completed
106555,2025-05-18,1,Сборные букеты,completed
106556,2025-05-19,1,Розы,completed
106557,2025-05-19,1,Тюльпаны,completed
106558,2025-05-19,1,Сборные букеты,completed
106559,2025-05-19,1,Тюльпаны,completed
106560,2025-05-19,2,Пионы,completed
106561,2025-05-19,1,Сборные букеты,completed
106562,2025-05-19,1,Розы,completed
106563,2025-05-19,1,Сборные букеты,pending
106564,2025-05-19,1,Композиции,completed
106565,2025-05-19,1,Сборные букеты,completed
106566,2025-05-19,1,Сборные букеты,completed
106567,2025-05-19,1,Тюльпаны,pending
106568,2025-05-19,1,Сборные букеты,completed
106569,2025-05-19,1,Композиции,completed
106570,2025-05-20,1,Розы,completed
106571,2025-05-20,1,Хризантемы,completed
106572,2025-05-20,1,Розы,completed
106573,2025-05-20,1,Хризантемы,completed
106574,2025-05-20,1,Тюльпаны,cancelled
106575,2025-05-20,2,Композиции,completed
106576,2025-05-20,1,Розы,completed
106577,2025-05-20,1,Розы,completed
106578,2025-05-20,1,Сборные букеты,completed
106579,2025-05-20,1,Сборные букеты,completed
106580,2025-05-21,1,Пионы,completed
106581,2025-05-21,1,Сборные букеты,completed
106582,2025-05-21,2,Хризантемы,completed
106583,2025-05-21,1,Розы,completed
106584,2025-05-21,2,Розы,completed
106585,2025-05-21,1,Композиции,completed
106586,2025-05-21,1,Розы,completed
106587,2025-05-21,2,Тюльпаны,pending
106588,2025-05-21,1,Хризантемы,completed
106589,2025-05-22,2,Розы,cancelled
106590,2025-05-22,2,Хризантемы,completed
106591,2025-05-22,1,Хризантемы,completed
106592,2025-05-22,2,Сборные букеты,completed
106593,2025-05-22,2,Тюльпаны,completed
106594,2025-05-22,2,Сборные букеты,completed
106595,2025-05-22,1,Тюльпаны,completed
106596,2025-05-23,1,Сборные букеты,pending
106597,2025-05-23,1,Хризантемы,completed
106598,2025-05-23,1,Тюльпаны,completed
106599,2025-05-23,2,Тюльпаны,completed
106600,2025-05-23,1,Пионы,completed
106601,2025-05-23,1,Розы,completed
106602,2025-05-23,1,Тюльпаны,completed
106603,2025-05-24,2,Тюльпаны,completed
106604,2025-05-24,1,Сборные букеты,completed
106605,2025-05-24,1,Сборные букеты,completed
106606,2025-05-24,1,Сборные букеты,completed
106607,2025-05-24,1,Хризантемы,completed
106608,2025-05-24,1,Сборные букеты,completed
106609,2025-05-24,1,Хризантемы,completed
106610,2025-05-24,1,Розы,completed
106611,2025-05-24,1,Тюльпаны,completed
106612,2025-05-24,3,Хризантемы,completed
106613,2025-05-24,1,Пионы,completed
106614,2025-05-24,1,Розы,completed
106615,2025-05-24,1,Розы,completed
106616,2025-05-25,1,Сборные букеты,completed
106617,2025-05-25,2,Сборные букеты,completed
106618,2025-05-25,1,Сборные букеты,pending
106619,2025-05-25,1,Композиции,completed
106620,2025-05-25,1,Тюльпаны,completed
106621,2025-05-25,2,Розы,completed
106622,2025-05-25,1,Сборные букеты,completed
106623,2025-05-25,1,Тюльпаны,completed
106624,2025-05-25,1,Розы,completed
106625,2025-05-25,1,Пионы,completed
106626,2025-05-25,2,Розы,completed
106627,2025-05-25,1,Композиции,completed
106628,2025-05-25,1,Хризантемы,completed
106629,2025-05-26,1,Сборные букеты,completed
106630,2025-05-26,2,Розы,completed
106631,2025-05-26,1,Сборные букеты,completed
106632,2025-05-26,2,Пионы,cancelled
106633,2025-05-26,2,Пионы,completed
106634,2025-05-26,2,Композиции,pending
106635,2025-05-26,1,Сборные букеты,pending
106636,2025-05-26,1,Хризантемы,completed
106637,2025-05-26,1,Розы,completed
106638,2025-05-26,1,Розы,completed
106639,2025-05-26,2,Тюльпаны,completed
106640,2025-05-26,1,Тюльпаны,completed
106641,2025-05-26,1,Хризантемы,completed
106642,2025-05-26,2,Пионы,completed
106643,2025-05-26,1,Розы,completed
106644,2025-05-27,1,Хризантемы,completed
106645,2025-05-27,1,Хризантемы,completed
106646,2025-05-27,1,Розы,completed
106647,2025-05-27,1,Хризантемы,completed
106648,2025-05-27,1,Хризантемы,completed
106649,2025-05-27,1,Хризантемы,completed
106650,2025-05-27,3,Сборные букеты,completed
106651,2025-05-27,2,Сборные букеты,completed
106652,2025-05-27,1,Сборные букеты,completed
106653,2025-05-27,1,Сборные букеты,completed
106654,2025-05-27,1,Тюльпаны,completed
106655,2025-05-28,2,Сборные букеты,completed
106656,2025-05-28,1,Тюльпаны,completed
106657,2025-05-28,1,Пионы,completed
106658,2025-05-28,1,Сборные букеты,completed
106659,2025-05-28,2,Розы,completed
106660,2025-05-28,2,Хризантемы,completed
106661,2025-05-28,2,Сборные букеты,completed
106662,2025-05-28,1,Розы,pending
106663,2025-05-28,2,Розы,completed
106664,2025-05-28,1,Композиции,completed
106665,2025-05-28,1,Пионы,completed
106666,2025-05-28,1,Сборные букеты,completed
106667,2025-05-28,1,Сборные букеты,completed
106668,2025-05-28,1,Хризантемы,completed
106669,2025-05-28,1,Розы,completed
106670,2025-05-28,2,Композиции,completed
106671,2025-05-29,1,Сборные букеты,completed
106672,2025-05-29,1,Композиции,completed
106673,2025-05-29,1,Тюльпаны,completed
106674,2025-05-29,1,Сборные букеты,completed
106675,2025-05-29,1,Сборные букеты,completed
106676,2025-05-29,1,Сборные букеты,completed
106677,2025-05-29,1,Сборные букеты,completed
106678,2025-05-29,1,Розы,completed
106679,2025-05-29,1,Композиции,completed
106680,2025-05-30,3,Розы,completed
106681,2025-05-30,1,Сборные букеты,completed
106682,2025-05-30,3,Розы,completed
106683,2025-05-30,2,Тюльпаны,completed
106684,2025-05-30,1,Композиции,completed
106685,2025-05-30,2,Сборные букеты,completed
106686,2025-05-30,1,Сборные букеты,completed
106687,2025-05-30,1,Розы,completed
106688,2025-05-30,1,Пионы,completed
106689,2025-05-30,1,Тюльпаны,completed
106690,2025-05-31,2,Хризантемы,completed
106691,2025-05-31,2,Розы,completed
106692,2025-05-31,3,Пионы,completed
106693,2025-05-31,1,Пионы,completed
106694,2025-05-31,1,Розы,completed
106695,2025-05-31,1,Тюльпаны,completed
106696,2025-05-31,3,Тюльпаны,completed
106697,2025-05-31,1,Пионы,cancelled
106698,2025-05-31,1,Розы,pending
106699,2025-05-31,1,Розы,completed
106700,2025-05-31,2,Сборные букеты,completed
106701,2025-05-31,2,Тюльпаны,completed
106702,2025-06-01,3,Хризантемы,completed
106703,2025-06-01,1,Сборные букеты,completed
106704,2025-06-01,3,Тюльпаны,completed
106705,2025-06-01,1,Пионы,completed
106706,2025-06-01,1,Композиции,completed
106707,2025-06-01,1,Розы,cancelled
106708,2025-06-01,2,Композиции,completed
106709,2025-06-01,1,Хризантемы,completed
106710,2025-06-01,1,Сборные букеты,completed
106711,2025-06-01,1,Розы,completed
106712,2025-06-01,1,Композиции,completed
106713,2025-06-01,1,Композиции,completed
106714,2025-06-02,2,Пионы,pending
106715,2025-06-02,1,Розы,completed
106716,2025-06-02,1,Розы,completed
106717,2025-06-02,1,Розы,completed
106718,2025-06-02,1,Хризантемы,completed
106719,2025-06-02,3,Хризантемы,completed
106720,2025-06-02,2,Розы,completed
106721,2025-06-02,1,Розы,completed
106722,2025-06-02,1,Хризантемы,completed
106723,2025-06-02,1,Розы,completed
106724,2025-06-02,3,Тюльпаны,completed
106725,2025-06-02,1,Композиции,completed
106726,2025-06-03,2,Тюльпаны,completed
106727,2025-06-03,2,Тюльпаны,completed
106728,2025-06-03,1,Тюльпаны,completed
106729,2025-06-03,1,Хризантемы,completed
106730,2025-06-03,1,Хризантемы,completed
106731,2025-06-03,1,Сборные букеты,completed
106732,2025-06-03,1,Пионы,completed
106733,2025-06-03,1,Хризантемы,completed
106734,2025-06-03,3,Хризантемы,completed
106735,2025-06-03,1,Розы,completed
106736,2025-06-04,1,Пионы,completed
106737,2025-06-04,1,Розы,completed
106738,2025-06-04,1,Композиции,completed
106739,2025-06-04,2,Хризантемы,completed
106740,2025-06-04,1,Розы,completed
106741,2025-06-04,2,Сборные букеты,completed
106742,2025-06-04,1,Композиции,completed
106743,2025-06-04,1,Сборные букеты,completed
106744,2025-06-04,1,Розы,completed
106745,2025-06-04,1,Розы,completed
106746,2025-06-04,1,Сборные букеты,completed
106747,2025-06-04,1,Хризантемы,cancelled
106748,2025-06-05,1,Хризантемы,completed
106749,2025-06-05,1,Розы,completed
106750,2025-06-05,2,Сборные букеты,completed
106751,2025-06-05,1,Пионы,completed
106752,2025-06-05,1,Пионы,completed
106753,2025-06-05,1,Тюльпаны,completed
106754,2025-06-05,1,Пионы,completed
106755,2025-06-05,1,Сборные букеты,completed
106756,2025-06-05,1,Сборные букеты,completed
106757,2025-06-06,1,Сборные букеты,completed
106758,2025-06-06,1,Сборные букеты,completed
106759,2025-06-06,2,Розы,completed
106760,2025-06-06,1,Хризантемы,pending
106761,2025-06-06,1,Сборные букеты,completed
106762,2025-06-06,1,Хризантемы,completed
106763,2025-06-06,1,Сборные букеты,completed
106764,2025-06-07,1,Розы,completed
106765,2025-06-07,1,Композиции,completed
106766,2025-06-07,1,Композиции,completed
106767,2025-06-07,3,Хризантемы,completed
106768,2025-06-07,2,Хризантемы,completed
106769,2025-06-07,2,Розы,completed
106770,2025-06-08,1,Хризантемы,completed
106771,2025-06-08,2,Композиции,completed
106772,2025-06-08,1,Тюльпаны,cancelled
106773,2025-06-08,1,Тюльпаны,completed
106774,2025-06-08,1,Розы,pending
106775,2025-06-08,2,Сборные букеты,completed
106776,2025-06-08,1,Сборные букеты,completed
106777,2025-06-08,1,Сборные букеты,pending
106778,2025-06-09,1,Композиции,completed
106779,2025-06-09,1,Розы,completed
106780,2025-06-09,1,Сборные букеты,completed
106781,2025-06-09,2,Розы,completed
106782,2025-06-09,2,Пионы,completed
106783,2025-06-09,1,Розы,completed
106784,2025-06-09,3,Сборные букеты,cancelled
106785,2025-06-09,1,Хризантемы,completed
106786,2025-06-09,1,Композиции,completed
106787,2025-06-09,1,Розы,completed
106788,2025-06-09,1,Сборные букеты,completed
106789,2025-06-09,2,Тюльпаны,completed
106790,2025-06-10,1,Сборные букеты,completed
106791,2025-06-10,1,Розы,completed
106792,2025-06-10,1,Хризантемы,completed
106793,2025-06-10,1,Композиции,completed
106794,2025-06-10,1,Пионы,completed
106795,2025-06-10,1,Сборные букеты,completed
106796,2025-06-10,2,Сборные букеты,completed
106797,2025-06-11,1,Сборные букеты,completed
106798,2025-06-11,1,Сборные букеты,completed
106799,2025-06-11,2,Пионы,completed
106800,2025-06-11,1,Сборные букеты,pending
106801,2025-06-11,1,Тюльпаны,completed
106802,2025-06-11,2,Пионы,completed
106803,2025-06-11,1,Пионы,completed
106804,2025-06-12,1,Сборные букеты,completed
106805,2025-06-12,1,Хризантемы,pending
106806,2025-06-12,2,Розы,completed
106807,2025-06-12,1,Сборные букеты,completed
106808,2025-06-12,1,Розы,completed
106809,2025-06-12,1,Розы,completed
106810,2025-06-12,2,Пионы,completed
106811,2025-06-12,2,Композиции,completed
106812,2025-06-12,2,Композиции,pending
106813,2025-06-12,2,Розы,completed
106814,2025-06-13,3,Розы,completed
106815,2025-06-13,2,Тюльпаны,cancelled
106816,2025-06-13,1,Тюльпаны,completed
106817,2025-06-13,1,Тюльпаны,completed
106818,2025-06-13,2,Хризантемы,completed
106819,2025-06-13,1,Тюльпаны,completed
106820,2025-06-13,1,Композиции,completed
106821,2025-06-13,2,Хризантемы,completed
106822,2025-06-13,1,Хризантемы,completed
106823,2025-06-13,3,Розы,completed
106824,2025-06-13,1,Сборные букеты,completed
106825,2025-06-13,1,Сборные букеты,completed
106826,2025-06-13,1,Пионы,completed
106827,2025-06-13,1,Композиции,completed
106828,2025-06-13,1,Розы,completed
106829,2025-06-14,2,Розы,completed
106830,2025-06-14,1,Тюльпаны,cancelled
106831,2025-06-14,2,Розы,completed
106832,2025-06-14,2,Тюльпаны,completed
106833,2025-06-14,1,Тюльпаны,completed
106834,2025-06-14,1,Композиции,completed
106835,2025-06-14,1,Розы,completed
106836,2025-06-14,1,Розы,pending
106837,2025-06-14,1,Тюльпаны,completed
106838,2025-06-14,1,Розы,completed
106839,2025-06-14,1,Сборные букеты,completed
106840,2025-06-14,1,Тюльпаны,completed
106841,2025-06-14,1,Хризантемы,completed
106842,2025-06-15,2,Сборные букеты,completed
106843,2025-06-15,2,Сборные букеты,completed
106844,2025-06-15,2,Розы,completed
106845,2025-06-15,1,Хризантемы,completed
106846,2025-06-15,1,Сборные букеты,completed
106847,2025-06-15,1,Розы,cancelled
106848,2025-06-15,2,Розы,completed
106849,2025-06-16,2,Розы,completed
106850,2025-06-16,1,Композиции,completed
106851,2025-06-16,1,Розы,completed
106852,2025-06-16,1,Сборные букеты,completed
106853,2025-06-16,1,Розы,completed
106854,2025-06-16,1,Розы,pending
106855,2025-06-16,1,Тюльпаны,completed
106856,2025-06-16,1,Сборные букеты,completed
106857,2025-06-16,1,Розы,completed
106858,2025-06-16,2,Хризантемы,cancelled
106859,2025-06-16,2,Розы,pending
106860,2025-06-16,2,Хризантемы,completed
106861,2025-06-16,1,Хризантемы,completed
106862,2025-06-16,1,Сборные букеты,completed
106863,2025-06-16,2,Тюльпаны,completed
106864,2025-06-16,2,Сборные букеты,completed
106865,2025-06-17,1,Сборные букеты,completed
106866,2025-06-17,1,Розы,completed
106867,2025-06-17,1,Сборные букеты,completed
106868,2025-06-17,2,Тюльпаны,completed
106869,2025-06-17,1,Сборные букеты,completed
106870,2025-06-17,1,Сборные букеты,completed
106871,2025-06-17,1,Хризантемы,completed
106872,2025-06-17,1,Розы,completed
106873,2025-06-17,2,Розы,completed
106874,2025-06-17,1,Хризантемы,completed
106875,2025-06-18,1,Хризантемы,pending
106876,2025-06-18,2,Розы,completed
106877,2025-06-18,1,Розы,completed
106878,2025-06-18,2,Композиции,completed
106879,2025-06-18,2,Розы,completed
106880,2025-06-18,1,Тюльпаны,completed
106881,2025-06-18,1,Хризантемы,cancelled
106882,2025-06-18,1,Розы,completed
106883,2025-06-18,1,Сборные букеты,completed
106884,2025-06-18,2,Сборные букеты,completed
106885,2025-06-18,1,Розы,completed
106886,2025-06-18,1,Композиции,completed
106887,2025-06-19,1,Пионы,completed
106888,2025-06-19,1,Сборные букеты,completed
106889,2025-06-19,1,Композиции,pending
106890,2025-06-19,2,Сборные букеты,completed
106891,2025-06-19,2,Розы,completed
106892,2025-06-19,1,Пионы,completed
106893,2025-06-19,1,Композиции,completed
106894,2025-06-19,1,Сборные букеты,completed
106895,2025-06-19,1,Розы,completed
106896,2025-06-19,1,Пионы,pending
106897,2025-06-19,2,Тюльпаны,completed
106898,2025-06-19,1,Композиции,completed
106899,2025-06-19,1,Розы,completed
106900,2025-06-19,1,Тюльпаны,completed
106901,2025-06-20,2,Хризантемы,completed
106902,2025-06-20,1,Сборные букеты,completed
106903,2025-06-20,3,Розы,completed
106904,2025-06-20,1,Хризантемы,completed
106905,2025-06-20,1,Композиции,completed
106906,2025-06-20,1,Розы,completed
106907,2025-06-20,1,Хризантемы,cancelled
106908,2025-06-20,1,Хризантемы,completed
106909,2025-06-20,1,Тюльпаны,completed
106910,2025-06-20,3,Сборные букеты,completed
106911,2025-06-20,1,Сборные букеты,completed
106912,2025-06-20,2,Розы,completed
106913,2025-06-20,1,Розы,completed
106914,2025-06-21,2,Тюльпаны,completed
106915,2025-06-21,1,Хризантемы,completed
106916,2025-06-21,3,Хризантемы,pending
106917,2025-06-21,2,Сборные букеты,completed
106918,2025-06-21,1,Композиции,completed
106919,2025-06-21,1,Композиции,completed
106920,2025-06-21,2,Хризантемы,completed
106921,2025-06-21,2,Хризантемы,completed
106922,2025-06-21,1,Розы,completed
106923,2025-06-21,1,Розы,completed
106924,2025-06-22,1,Сборные букеты,completed
106925,2025-06-22,2,Сборные букеты,completed
106926,2025-06-22,1,Сборные букеты,completed
106927,2025-06-22,1,Сборные букеты,completed
106928,2025-06-22,3,Сборные букеты,completed
106929,2025-06-22,1,Тюльпаны,completed
106930,2025-06-22,2,Розы,completed
106931,2025-06-22,1,Хризантемы,completed
106932,2025-06-22,1,Розы,completed
106933,2025-06-22,3,Тюльпаны,completed
106934,2025-06-22,2,Пионы,completed
106935,2025-06-22,1,Сборные букеты,completed
106936,2025-06-22,1,Пионы,completed
106937,2025-06-22,2,Тюльпаны,completed
106938,2025-06-22,1,Хризантемы,completed
106939,2025-06-23,2,Хризантемы,completed
106940,2025-06-23,2,Хризантемы,completed
106941,2025-06-23,2,Сборные букеты,completed
106942,2025-06-23,1,Сборные букеты,cancelled
106943,2025-06-23,2,Сборные букеты,completed
106944,2025-06-23,1,Композиции,completed
106945,2025-06-23,1,Тюльпаны,completed
106946,2025-06-23,1,Сборные букеты,completed
106947,2025-06-23,1,Сборные букеты,completed
106948,2025-06-23,1,Тюльпаны,completed
106949,2025-06-23,2,Хризантемы,completed
106950,2025-06-23,2,Хризантемы,completed
106951,2025-06-23,1,Розы,completed
106952,2025-06-23,3,Розы,completed
106953,2025-06-24,1,Тюльпаны,completed
106954,2025-06-24,1,Пионы,completed
106955,2025-06-24,1,Сборные букеты,completed
106956,2025-06-24,1,Хризантемы,completed
106957,2025-06-24,1,Тюльпаны,completed
106958,2025-06-24,3,Пионы,completed
106959,2025-06-24,1,Розы,completed
106960,2025-06-24,2,Композиции,completed
106961,2025-06-24,1,Хризантемы,completed
106962,2025-06-24,2,Розы,completed
106963,2025-06-24,2,Композиции,completed
106964,2025-06-24,1,Хризантемы,completed
106965,2025-06-24,2,Сборные букеты,completed
106966,2025-06-25,1,Сборные букеты,pending
106967,2025-06-25,1,Розы,completed
106968,2025-06-25,1,Розы,completed
106969,2025-06-25,1,Пионы,completed
106970,2025-06-25,1,Сборные букеты,completed
106971,2025-06-25,3,Сборные букеты,completed
106972,2025-06-25,1,Тюльпаны,completed
106973,2025-06-25,1,Розы,completed
106974,2025-06-25,1,Пионы,completed
106975,2025-06-25,1,Розы,completed
106976,2025-06-25,1,Композиции,completed
106977,2025-06-26,1,Пионы,completed
106978,2025-06-26,1,Сборные букеты,completed
106979,2025-06-26,1,Тюльпаны,completed
106980,2025-06-26,1,Композиции,completed
106981,2025-06-26,2,Сборные букеты,completed
106982,2025-06-26,2,Сборные букеты,completed
106983,2025-06-26,3,Тюльпаны,completed
106984,2025-06-26,1,Тюльпаны,completed
106985,2025-06-26,1,Пионы,completed
106986,2025-06-26,2,Сборные букеты,completed
106987,2025-06-27,1,Композиции,completed
106988,2025-06-27,1,Розы,completed
106989,2025-06-27,2,Композиции,completed
106990,2025-06-27,2,Сборные букеты,completed
106991,2025-06-27,1,Композиции,completed
106992,2025-06-27,1,Розы,completed
106993,2025-06-27,2,Композиции,completed
106994,2025-06-27,1,Хризантемы,completed
106995,2025-06-27,1,Розы,completed
106996,2025-06-28,1,Розы,completed
106997,2025-06-28,1,Тюльпаны,completed
106998,2025-06-28,1,Хризантемы,completed
106999,2025-06-28,1,Сборные букеты,completed
107000,2025-06-28,1,Тюльпаны,completed
107001,2025-06-29,2,Розы,completed
107002,2025-06-29,1,Хризантемы,pending
107003,2025-06-29,1,Сборные букеты,completed
107004,2025-06-29,1,Сборные букеты,completed
107005,2025-06-29,2,Тюльпаны,completed
107006,2025-06-29,1,Тюльпаны,completed
107007,2025-06-29,2,Композиции,completed
107008,2025-06-30,1,Розы,completed
107009,2025-06-30,1,Тюльпаны,completed
107010,2025-06-30,1,Композиции,completed
107011,2025-06-30,1,Композиции,completed
107012,2025-06-30,1,Сборные букеты,completed
107013,2025-06-30,1,Розы,completed
107014,2025-06-30,1,Тюльпаны,completed
107015,2025-06-30,1,Композиции,completed
107016,2025-06-30,2,Сборные букеты,completed
107017,2025-06-30,2,Тюльпаны,completed
107018,2025-06-30,1,Пионы,completed
107019,2025-06-30,1,Тюльпаны,completed
107020,2025-06-30,1,Пионы,completed
107021,2025-06-30,1,Хризантемы,completed
107022,2025-06-30,2,Тюльпаны,completed
107023,2025-06-30,1,Розы,completed
107024,2025-06-30,1,Пионы,completed
107025,2025-06-30,1,Розы,completed
107026,2025-07-01,1,Хризантемы,pending
107027,2025-07-01,1,Розы,completed
107028,2025-07-01,3,Розы,completed
107029,2025-07-01,2,Хризантемы,completed
107030,2025-07-01,2,Розы,completed
107031,2025-07-01,1,Тюльпаны,completed
107032,2025-07-01,1,Розы,completed
107033,2025-07-01,2,Тюльпаны,completed
107034,2025-07-01,1,Розы,completed
107035,2025-07-01,1,Пионы,completed
107036,2025-07-01,1,Тюльпаны,completed
107037,2025-07-01,1,Сборные букеты,pending
107038,2025-07-02,3,Сборные букеты,completed
107039,2025-07-02,1,Хризантемы,completed
107040,2025-07-02,2,Сборные букеты,completed
107041,2025-07-02,1,Хризантемы,completed
107042,2025-07-02,1,Розы,completed
107043,2025-07-02,1,Розы,completed
107044,2025-07-02,2,Хризантемы,completed
107045,2025-07-02,2,Розы,completed
107046,2025-07-02,2,Композиции,completed
107047,2025-07-02,1,Тюльпаны,completed
107048,2025-07-02,1,Тюльпаны,completed
